article_id;title;doi;year;authors;journal;keywords;study_country;latitude;longitude;study_continent;study_subregion;country_list;is_multi_country;continent_list;is_multi_continent;researcher_country;researcher_continent;researcher_subregion;topic_id;megatopic_id;research_flow;income_group;hdi;gender_inequality_index
392;Prevalence of sexual violence in Brazil: associated individual and contextual factors;10.1007/s00038-018-1136-0;2018;Janmille Valdivino da Silva;International Journal of Public Health, https://doi.org/10.1007/s00038-018-1136-0;Sexual violence,Social determinants,Multilevel,Public health policy;BRA;-10.3333333;-53.2;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;14;7;Domestic;Upper middle income;0.754;0.39
393;The Association of Neighborhood Characteristics and Domestic Violence in Santiago, Chile;10.1007/s11524-012-9706-6;2013;Kim, H and Grogan-Kaylor, A and Han, Y and Maurizi, L and Delva, J;JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE;"Chile;Domestic violence;Neighborhood context;INTIMATE PARTNER VIOLENCE;COLLECTIVE EFFICACY;MENTAL-HEALTH;DISORDER;STRESS;WOMEN;PREVALENCE;DRINKING;FAMILY;MATTER;Violence";CHL;42.3128147;-83.3744151;América;América do Sul;['CHL'];0;['América'];0;USA;América;América do Norte;27;6;Intra-continental;High income;0.855;0.187
394;11121_2015_567_Article 881..889;;2015;Kiss, L and Schraiber, LB and Hossain, M and Watts, C and Zimmerman, C;PREVENTION SCIENCE;"Intimate partner violence;Community violence;Epidemiology;Multilevel analysis;RANDOMIZED CONTROLLED-TRIAL;GENDER-BASED VIOLENCE;HEALTH;MEN;PREVALENCE;RISK;MULTICOUNTRY;MASCULINITY;TYPOLOGIES;Crime;Violence;Aggression";KEN;51.5255901;-0.1262141;África;África Oriental;['KEN'];0;['África'];0;GBR;Europa;Europa Ocidental;27;6;Cross-continental;Lower middle income;0.575;0.506
395;AJPH202137540_proof.pdf;;2023;Fereidooni, R and Mootz, J and Sabaei, R and Khoshnood, K and Heydari, ST and Moradian, MJ and Taherifard, E and Nasirian, M and Vardanjani, HM;AMERICAN JOURNAL OF PUBLIC HEALTH;"MENTAL-HEALTH;IMPACT;Cohort Studies;Iran;Violence";IRN;26.4528416;-81.7955212;Ásia;Ásia Ocidental;['IRN'];0;['Ásia'];0;USA;América;América do Norte;11;1;Cross-continental;Lower middle income;0.774;0.457
396;Temporal trends in physical violence, gender differences and spatial vulnerability of the location of victim's residences;10.1016/j.sste.2018.02.001;2018;Gigliana Maria Sobral Cavalcante;Spatial and Spatio-temporal Epidemiology, 25 (2018) 49-56. doi:10.1016/j.sste.2018.02.001;"Violence; Aggression; Wounds and injuries; Public Health";BRA;-10.3333333;-53.2;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;14;7;Domestic;Upper middle income;0.754;0.39
397;The way to a man’s heart is through his stomach?: a mixed methods study on causal mechanisms through which cash and in-kind food transfers decreased intimate partner violence;10.1186/s12889-016-3129-3;2016;Ana Maria Buller;BMC Public Health, 2016, doi:10.1186/s12889-016-3129-3;Intimate partner violence,Domestic violence,Cash and in-kind transfers,Mixed methods,Ecuador,Impact evaluation,Social protection interventions;ECU;-2.1966566;-79.7998663;América;América do Sul;['ECU'];0;['América'];0;ECU;América;América do Sul;18;3;Domestic;Upper middle income;0.74;0.362
398;The relationship between the Maria da Penha Law and intimate partner violence in two Brazilian states;10.1186/s12939-016-0428-3;2016;Mariana V. Gattegno;International Journal for Equity in Health, 2016, doi:10.1186/s12939-016-0428-3;Violence against women,Intimate partner violence,Injury,Injury prevention,Equality,Brazil;BRA;33.8004547;-84.3172378;América;América do Sul;['BRA'];0;['América'];0;USA;América;América do Norte;14;7;Intra-continental;Upper middle income;0.754;0.39
399;“Closer to the Unfair Reality”: Magnitude and Spatial Analysis of Femicides in Ecuador;10.1177/0886260519863721;2019;Miguel San Sebastián, PhD, Carmen Vives-Cases, PhD, and Isabel Goicolea, MSc, PhD;J Interpers Violence 0.0:0886260519863721;femicide,domestic violence,violence exposure,Ecuador;ECU;-2.1966566;-79.7998663;América;América do Sul;['ECU'];0;['América'];0;ECU;América;América do Sul;28;6;Domestic;Upper middle income;0.74;0.362
400;untitled;;2019;Hartley Feld, Verónica Rojas & Ana Maria Linares;Sexual and Reproductive Health Matters;;ECU;-2.1966566;-79.7998663;América;América do Sul;['ECU'];0;['América'];0;ECU;América;América do Sul;32;5;Domestic;Upper middle income;0.74;0.362
401;A tale of two cities: Heterogeneous effects of COVID-19 quarantine on domestic violence in Brazil;10.1016/j.socscimed.2023.116053;2023;Soraya Roman;Social Science & Medicine, 331 (2023) 116053. doi:10.1016/j.socscimed.2023.116053;COVID-19,Domestic violence,Policies against violence,Protective services;BRA;-10.3333333;-53.2;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;5;5;Domestic;Upper middle income;0.754;0.39
402;Connectedness as a Protective Factor of Sexual Victimization among University Students;10.1080/15564886.2019.1655121;2019;Perez-Trujillo, M and Jaramillo-Sierra, AL and Quintane, E;VICTIMS & OFFENDERS;"Sexual assault; risk factors; schools; routine activities theory";COL;40.7289708;-73.9944716;América;América do Sul;['COL'];0;['América'];0;USA;América;América do Norte;15;2;Intra-continental;Upper middle income;0.752;0.424
403;Gender-related and non-gender-related female homicide in Porto Alegre, Brazil, from 2010 to 2016;10.1371/journal.pone.0281924;2023;Angelita Maria Ferreira Machado Rios, Kleber Cardoso Crespo, Murilo Martini, Lisieux Elaine De Borba Telles, Pedro V. S. Magalhães;PLOS ONE;;BRA;-30.0324999;-51.2303767;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;9;6;Domestic;Upper middle income;0.754;0.39
404;‘Our life is pointless … ’: Exploring discrimination, violence and mental health challenges among se;;2020;Malta, M and de Jesus, JG and LeGrand, S and Seixas, M and Benevides, B and Silva, MD and Lana, JS and Huynh, HV and Belden, CM and Whetten, K;GLOBAL PUBLIC HEALTH;"Brazil;mental health;violence;LGBT;gender minorities;PERCEIVED SOCIAL SUPPORT;SELF-ESTEEM SCALE;PSYCHOMETRIC PROPERTIES;MULTIDIMENSIONAL SCALE;PSYCHIATRIC-DISORDERS;INTIMATE PARTNER;TRANSGENDER;GAY;ORIENTATION;POPULATIONS;Discrimination (Psychology);Violence";BRA;43.6626198;-79.4016238;América;América do Sul;['BRA'];0;['América'];0;CAN;América;América do Norte;16;3;Intra-continental;Upper middle income;0.754;0.39
405;Social, Economic and Human Capital: Risk or Protective Factors in Sexual Violence?;10.3390/ijerph19020777;2022;Paola Ilabaca Baeza, José Manuel Gaete Fiscella, Fuad Hatibovic Díaz and Helena Roman Alonso;In Chile, studies on protective factors and risk factors for sexual violence are limited and very few have incorporated analysis of different types of capital (social, economic, human) as social resources in the protection against sexual violence. The objective of this research is to evaluate to what extent the stock of different capitals act together, as either protective or risk factors in sexual violence in different interpersonal environments. The sample consisted of 1665 women between 15 and 30 years of age (M = 23.47, SD = 4.41). Artificial neural network analysis and social network analysis were used. The nodes representative of human and economic capital have a protective role of low relevance due to their position in the network, while the nodes of social capital acquire a structural relevance due to the central positions of the network. It is concluded that the structural social capital of neighborhood networks constitutes the main protective factor for sexual violence in all areas, and in turn, the structural social capital of networks with non-significant others was the main risk factor in sexual victimization.;"sexual violence; social capital; human capital; economic capital";CHL;-33.0711679;-71.551151;América;América do Sul;['CHL'];0;['América'];0;CHL;América;América do Sul;27;6;Domestic;High income;0.855;0.187
406;“The devil is in the detail”: geographical inequalities of femicides in Ecuador;10.1186/s12939-021-01454-x;2021;Osvaldo Fonseca-Rodríguez;International Journal for Equity in Health, 2021, doi:10.1186/s12939-021-01454-x;Femicide,Spatial analysis,Gender,Violence,Ecuador;ECU;-1.3397668;-79.3666965;América;América do Sul;['ECU'];0;['América'];0;ECU;América;América do Sul;28;6;Domestic;Upper middle income;0.74;0.362
407;"COVID-19 and Gender-Based Violence: Investigating the ""Shadow Pandemic"" of Sexual Violence During Crisis Lockdown in Nigeria.";10.1177/0306624x221102781;2014;Fred Spiring,;;;JAM;18.1850507;-77.3947693;América;Caribe;['JAM'];0;['América'];0;JAM;América;Caribe;9;6;Domestic;Upper middle income;0.709;0.386
408;The Prevalence of Sexual Abuse in Adolescence in Suriname;10.1080/10538712.2018.1538176;2019;van der Kooij IW, Bipat S, Nieuwendam J, Lindauer RJL, Graafsma TLG.;;"Sexual abuse; lifetime and year prevalence; adolescence; age; gender and ethnicity; Suriname";SUR;52.2924635;4.9565766;América;América do Sul;['SUR'];0;['América'];0;NLD;Europa;Europa Ocidental;29;2;Cross-continental;Upper middle income;0.73;0.463
409;Bottom‐up advocacy strategies to abortion access during the COVID‐19 pandemic: Lessons learned towards reproductive justice in Brazil;10.1111/dewb.12368;2023;Paro HBMDS, Catani RR, Cordeiro Freire R, Rondon G.;Developing World Bioethics 2023.23:147-153;"legal abortion; outpatient surgical abortion; second and third trimester abortion; South America; telemedicine";BRA;;;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;32;5;Domestic;Upper middle income;0.754;0.39
410;Workplace violence against medical staff in healthcare facilities in Barbados;10.1093/occmed/kqw073;2016;Abed M, Morris E, Sobers-Grannum N.;;"Workplace;Workplace Violence";BRB;13.0988619;-59.5813952;América;Caribe;['BRB'];0;['América'];0;BRB;América;Caribe;6;6;Domestic;High income;0.79;0.252
411;Lifetime Prevalence of Intimate Partner Violence and Disability: Results From a Population-Based Study in New Zealand;10.1016/j.amepre.2021.02.022;2025;Fanslow, JL and Malihi, ZA and Hashemi, L and Gulliver, PJ and McIntosh, TKD;AMERICAN JOURNAL OF PREVENTIVE MEDICINE;"VICTIMIZATION;HEALTH;RISK;PEOPLE;WOMEN;ABUSE;New Zealand;Violence;Prevalence";NZL;-36.8660955;174.7737331;Oceania;Austrália e Nova Zelândia;['NZL'];0;['Oceania'];0;NZL;Oceania;Austrália e Nova Zelândia;10;3;Domestic;High income;0.937;0.088
412;Socioeconomic and Geographic Correlates of Intimate Partner Violence in Sri Lanka: Analysis of the 2016 Demographic and Health Survey;10.1177/08862605211055146;2022;Bandara, P and Knipe, D and Munasinghe, S and Rajapakse, T and Page, A;J Interpers Violence 2022.37:NP20569-NP20601;"intimate partner violence;domestic violence;Sri Lanka;socioeconomic position;poverty;post-conflict;multi-level modelling;COMPREHENSIVE SEXUALITY EDUCATION;DOMESTIC VIOLENCE;UN MULTICOUNTRY;WOMEN;PREVALENCE;ASIA;POPULATION;TRAUMA;RISK;MEN;Health Surveys";LKA;-34.065433;150.7932545;;;['LKA.'];0;[];0;AUS;Oceania;Austrália e Nova Zelândia;1;1;Cross-continental;Lower middle income;0.782;0.383
413;Association Between Women's Exposure to Intimate Partner Violence and Self-reported Health Outcomes in New Zealand.;10.1001/jamanetworkopen.2023.1311;2023;American Medical Association;JAMA network open;The JAMA Network;NZL;39.7837304;-100.445882;Oceania;Austrália e Nova Zelândia;['NZL'];0;['Oceania'];0;USA;América;América do Norte;1;1;Cross-continental;High income;0.937;0.088
414;Community mobilisation in the framework of supportive social environment to prevent family violence in Solomon Islands;10.1016/j.worlddev.2021.105799;2022;Tomoko Honda;World Development, 152 (2022) 105799. doi:10.1016/j.worlddev.2021.105799;"Violence against women; Family violence; Community mobilisation; Social environment; Violence prevention; Solomon islands";SLB;-37.7839745;144.9586743;Oceania;Melanésia;['SLB'];0;['Oceania'];0;AUS;Oceania;Austrália e Nova Zelândia;7;5;Intra-continental;Lower middle income;0.564;0.612
415;en_rsp_45_2.indb;;2011;Administrador;;;BRA;;;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;1;1;Domestic;Upper middle income;0.754;0.39
416;Surveillance of Domestic Violence Using Text Mining Outputs From Australian Police Records;10.3389/fpsyt.2021.787792;2022;George Karystianis;In Australia, domestic violence reports are mostly based on data from the police, courts, hospitals, and ad hoc surveys.;domestic violence, text mining, surveillance, public health, mental illness;AUS;-32.8870387;151.7098651;Oceania;Austrália e Nova Zelândia;['AUS'];0;['Oceania'];0;AUS;Oceania;Austrália e Nova Zelândia;9;6;Domestic;High income;0.951;0.073
417;ASPIRE: A multi-site community-based participatory research project to increase understanding of the dynamics of violence against immigrant and refugee women in Australia;10.1186/s12889-015-2634-0;2015;Cathy Vaughan;BMC Public Health, 2015, doi:10.1186/s12889-015-2634-0;Family violence,Immigrant,Refugee,Community-based research,Participatory research,Qualitative methods,Intersectionality,Australia;AUS;39.009839;-77.00021;Oceania;Austrália e Nova Zelândia;['AUS'];0;['Oceania'];0;USA;América;América do Norte;25;4;Cross-continental;High income;0.951;0.073
418;“It happens to clinicians too”: an Australian prevalence study of intimate partner and family violence against health professionals;10.1186/s12905-018-0588-y;2018;Elizabeth McLindon;BMC Women's Health, 2018, doi:10.1186/s12905-018-0588-y;Intimate partner violence,Family violence,Violence against women,Sexual assault,Health professionals,Prevalence;AUS;39.009839;-77.00021;Oceania;Austrália e Nova Zelândia;['AUS'];0;['Oceania'];0;USA;América;América do Norte;30;1;Cross-continental;High income;0.951;0.073
419;Exposure to interparental violence and justification of intimate partner violence among women in Papua New Guinea;10.1186/s12905-023-02248-9;2023; Richard Gyan Aboagye;BMC Women's Health, https://doi.org/10.1186/s12905-023-02248-9;"Interparental violence;Intimate partner violence;Papua New Guinea;Global Health";PNG;-5.6816069;144.2489081;Oceania;Melanésia;['PNG'];0;['Oceania'];0;PNG;Oceania;Melanésia;26;1;Domestic;Lower middle income;0.558;0.725
420;Impact of socio-demographic and economic factors on intimate partner violence justification among women in union in Papua New Guinea;10.1186/s13690-022-00889-0;2022; Collins Adu;Archives of Public Health, https://doi.org/10.1186/s13690-022-00889-0;"Prevalence;Intimate partner violence;Attitude;Economic factors;Cross-sectional studies;Papua New Guinea";PNG;6.6985605;-1.6233086;Oceania;Melanésia;['PNG'];0;['Oceania'];0;GHA;África;África Ocidental;26;1;Cross-continental;Lower middle income;0.558;0.725
421;Change in prevalence of psychological and economic abuse, and controlling behaviours against women by an intimate partner in two cross-sectional studies in New Zealand, 2003 and 2019;10.1136/bmjopen-2020-044910;2021;Fanslow J, Malihi Z, Hashemi L, Gulliver P, McIntosh T.;BMJ Open;"Cross-Sectional Studies;Cesarean Section;New Zealand";NZL;-41.5000831;172.8344077;Oceania;Austrália e Nova Zelândia;['NZL'];0;['Oceania'];0;NZL;Oceania;Austrália e Nova Zelândia;1;1;Domestic;High income;0.937;0.088
422;Workplace violence against Chinese licensed doctors: a cross-sectional study;10.3389/fpubh.2024.1235576;2024;"﻿Wenhao﻿ ﻿Chen﻿; ﻿Jingyu﻿ ﻿Shi﻿; ﻿Jingyi﻿ ﻿Xu﻿; ﻿Yue﻿ ﻿Wang﻿; ﻿Yanbin﻿ ﻿Wu﻿";﻿﻿Introduction﻿﻿: ﻿﻿China has issued and implemented a series of policies aimed at preventing and controlling workplace violence (WPV) against licensed doctors.;;CHN;40.1733653;116.15722;Ásia;Ásia Oriental;['CHN'];0;['Ásia'];0;CHN;Ásia;Ásia Oriental;6;6;Domestic;Upper middle income;0.768;0.192
423;Violence experienced by women, their mental health status, and determinants in favelas under the pandemic COVID-19 in Brazil;10.1186/s12905-025-03793-1;2025;Chiodi Toscano de Campos, Monica and Junior Rosa, Rander and Perticarrara Ferezin, Leticia and Zamboni Berra, Thais and Savio Dias Moura, Heriederson and Fehr Tartaro, Ariela and Mathias Alves, Yan and Bazon Vaz Tavares, Reginaldo and Martins Ribeiro, Natacha and Soares Tenorio de Araujo, Juliana and Bruzadelli Paulino da Costa, Fernanda and Celia Fiorati, Regina and Del Pilar Serrano-Gallardo, Maria and Alexandre Arcencio, Ricardo;BMC WOMENS HEALTH;;BRA;-23.3270333;-51.2073716;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;5;5;Domestic;Upper middle income;0.754;0.39
424;Women’s exposure to intimate partner violence and its association with child stunting: findings from;;2024;Utumatwishima, Jean Nepo and Mogren, Ingrid and Elfving, Kristina and Umubyeyi, Aline and Mansourian, Ali and Krantz, Gunilla;GLOBAL HEALTH ACTION;"Child stunting; intimate partner violence; women; Rwanda; child growth";PNG;57.6985465;11.9712422;Oceania;Melanésia;['PNG'];0;['Oceania'];0;SWE;Europa;Europa Setentrional;24;4;Cross-continental;Lower middle income;0.558;0.725
